Wall time,Step,Loss,RMSE_Log
1765063271.85873,123,0.67533153295517,0.075737789273262
1765063327.18834,124,0.63976526260376,0.0727330297231674
1765063382.64483,125,0.465947419404984,0.0745849162340164
1765063437.94669,126,0.298159718513489,0.0757147893309593
1765063493.43586,127,0.750762343406677,0.0733671337366104
1765063548.64575,128,0.399534463882446,0.0736066699028015
1765063604.55404,129,0.195224568247795,0.0739550292491913
1765063659.93675,130,0.504001259803772,0.0736098289489746
1765063715.19892,131,0.574485719203949,0.0723720043897629
1765063770.75873,132,0.439814388751984,0.0740123987197876
1765063826.52079,133,0.426025658845902,0.0747669413685799
1765063881.97577,134,0.43308037519455,0.0722556486725807
1765063937.37774,135,0.651763081550598,0.0736769437789917
1765063992.87606,136,0.640320241451263,0.0734039098024368
1765064048.18149,137,0.331792920827866,0.0726296901702881
1765064103.71043,138,0.376330852508545,0.0734332427382469
1765064159.22404,139,0.291418433189392,0.0724657699465752
1765064214.66501,140,0.900833249092102,0.0745200663805008
1765064269.97321,141,0.496470838785172,0.0728407651185989
1765064325.26519,142,0.379947692155838,0.071914978325367
1765064380.70404,143,0.649160146713257,0.0734448507428169
1765064436.20547,144,0.43866041302681,0.0724215507507324
1765064491.644,145,0.642656207084656,0.0725710391998291
1765064547.79189,146,0.345573782920837,0.0751155614852905
1765064603.67634,147,0.575071632862091,0.0734024792909622
1765064659.31769,148,0.758230268955231,0.0726592466235161
1765064714.67579,149,0.581293702125549,0.0726440772414207
1765064770.09188,150,0.243538573384285,0.0733842775225639
1765064825.71899,151,0.500898540019989,0.0729253888130188
1765064881.40941,152,0.623316764831543,0.0736571177840233
1765064937.05006,153,0.357575953006744,0.0726098790764809
1765064992.60859,154,0.742390811443329,0.074871838092804
1765065047.9854,155,0.36173540353775,0.0748859345912933
1765065103.54884,156,0.293554186820984,0.0738208740949631
1765065159.23543,157,0.337149709463119,0.0724250599741936
1765065215.11242,158,0.367548167705536,0.0732536017894745
1765065270.95072,159,0.245345249772072,0.0742296129465103
1765065326.53866,160,0.539464473724365,0.0734273418784142
1765065382.31336,161,0.493184328079224,0.073974035680294
1765065437.90579,162,0.420721143484116,0.0747505053877831
1765065493.32133,163,0.519331991672516,0.0728730037808418
1765065548.68524,164,0.259972035884857,0.0725350603461266
1765065604.09683,165,0.429509311914444,0.0732357352972031
1765065659.55037,166,0.675764620304108,0.073628693819046
1765065715.31432,167,0.45223194360733,0.0719017088413239
1765065770.83892,168,0.725097060203552,0.0755983218550682
1765065826.46133,169,0.279964119195938,0.0744496434926987
1765065881.95597,170,0.264406591653824,0.0711208581924439
1765065937.48033,171,0.550337493419647,0.0735371112823486
1765065992.88278,172,0.310846388339996,0.0733291581273079
1765066047.98171,173,0.338711887598038,0.0733638182282448
1765066104.02602,174,0.279852509498596,0.0746631398797035
1765066160.83134,175,0.385362476110458,0.0733291804790497
1765066216.49468,176,0.332687795162201,0.0733584389090538
1765066271.9964,177,0.357316255569458,0.0735871493816376
1765066327.813,178,0.335324048995972,0.0740686655044556
1765066383.74833,179,0.57205468416214,0.072705902159214
1765066439.09637,180,0.383705317974091,0.071691557765007
1765066494.82785,181,0.328810691833496,0.0744426399469376
1765066550.65228,182,0.419826120138168,0.072986327111721
1765066606.49806,183,0.237707734107971,0.0741451904177666
1765066662.07232,184,0.24211086332798,0.0747054442763329
1765066717.7389,185,0.342854738235474,0.0737718045711517
1765066773.55675,186,0.391124188899994,0.0722795501351357
1765066829.14126,187,0.382692575454712,0.0729293525218964
1765066884.64232,188,0.318781077861786,0.0734552294015884
1765066940.43355,189,0.418496012687683,0.0732237994670868
1765066995.67607,190,0.489735066890717,0.0721234828233719
1765067051.18876,191,0.292214751243591,0.0725465640425682
1765067106.53091,192,0.436243176460266,0.0731546357274056
1765067161.88602,193,0.645834386348724,0.0728426054120064
1765067217.39957,194,0.65749853849411,0.0726742520928383
1765067272.95857,195,0.349464535713196,0.0721607357263565
1765067328.54651,196,0.553880095481873,0.0737280249595642
1765067384.03188,197,0.750528752803803,0.0733122453093529
1765067439.50834,198,0.237344488501549,0.071916788816452
1765067494.97702,199,0.471241116523743,0.0720577016472817
1765067550.43461,200,0.29258605837822,0.0721491947770119
1765067606.03396,201,0.540266156196594,0.0735353752970696
1765067661.38719,202,0.433839559555054,0.0719882920384407
1765067716.93969,203,0.648553669452667,0.073346920311451
1765067772.28203,204,0.521096289157867,0.0738784372806549
1765067827.89798,205,0.390770196914673,0.0723205655813217
1765067883.23917,206,0.72832602262497,0.0715331733226776
1765067938.5438,207,0.476912766695023,0.0734535306692123
1765067993.98652,208,0.598317921161652,0.0743632689118385
1765068049.49172,209,0.514465928077698,0.0723995342850685
1765068104.97803,210,0.617077231407166,0.0720983296632767
1765068160.53574,211,0.493650674819946,0.0728227645158768
1765068216.06699,212,0.670446753501892,0.0737776383757591
1765068271.63565,213,0.455893188714981,0.0741276443004608
1765068327.23533,214,0.587246417999268,0.0731982812285423
1765068382.63798,215,0.496315002441406,0.0721923261880875
1765068438.02597,216,0.504564166069031,0.0730831399559975
1765068493.75578,217,0.228210613131523,0.0728748664259911
1765068549.34258,218,0.487452298402786,0.0728579759597778
1765068604.71445,219,0.34805703163147,0.0754700377583504
1765068660.09565,220,0.735976874828339,0.072579950094223
1765068715.65029,221,0.830891311168671,0.0723269060254097
1765068771.11829,222,0.416921019554138,0.0720357373356819
1765068826.66107,223,0.237387746572494,0.0733065009117126
1765068882.04213,224,0.362285792827606,0.0746056362986565
1765068937.52718,225,0.363692879676819,0.0720163956284523
1765068993.02419,226,0.420008093118668,0.0727830603718758
1765069048.51878,227,0.473543018102646,0.0736291334033012
1765069104.08248,228,0.579259693622589,0.0747126266360283
1765069159.72969,229,0.578246593475342,0.0718167945742607
1765069215.34895,230,0.64448356628418,0.0743037015199661
1765069270.95925,231,0.510932683944702,0.0727111026644707
1765069326.44184,232,0.323208302259445,0.0714309066534042
1765069382.02932,233,0.569527566432953,0.0731146186590195
1765069437.45341,234,0.474507749080658,0.0742262229323387
1765069493.16653,235,0.351182788610458,0.0730407238006592
1765069548.52973,236,0.215669810771942,0.0735452920198441
1765069604.11763,237,0.46327605843544,0.0718430057168007
1765069659.66639,238,0.692456305027008,0.070641502737999
1765069715.4371,239,0.374156653881073,0.0725673958659172
1765069770.88108,240,0.501854598522186,0.0722153186798096
1765069826.32385,241,0.64666074514389,0.0730338096618652
1765069881.83256,242,0.369397938251495,0.0728077664971352
1765069937.49197,243,0.482571572065353,0.072646975517273
1765069993.0275,244,0.3296779692173,0.0748192965984345
1765070048.90807,245,0.591087281703949,0.0754590779542923
1765070104.59353,246,0.709963142871857,0.0731314048171043
1765070160.06646,247,0.292859822511673,0.0714761391282082
1765070215.45911,248,0.52569979429245,0.0709383338689804
1765070270.85962,249,1.24833858013153,0.0736831948161125
1765070326.44516,250,0.367721021175385,0.0720119625329971
1765070382.08178,251,0.60020637512207,0.0735540688037872
1765070437.50079,252,0.725891053676605,0.0733654201030731
1765070492.99888,253,0.502333581447601,0.0745754987001419
1765070548.54903,254,0.379319280385971,0.0712336674332619
1765070604.10973,255,0.471212089061737,0.0739430785179138
1765070659.74737,256,0.515876710414887,0.0726465284824371
1765070715.41516,257,0.355653256177902,0.0721770599484444
1765070770.97653,258,0.494023710489273,0.0721617043018341
1765070826.41664,259,0.321720838546753,0.0730030685663223
1765070882.03644,260,0.534875571727753,0.0718188732862473
1765070937.47066,261,0.403798997402191,0.0711086913943291
1765070993.28172,262,0.40617972612381,0.0712732374668121
1765071048.87534,263,0.496673285961151,0.0731210485100746
1765071104.58111,264,0.751636922359467,0.0718845650553703
1765071160.11634,265,0.421572327613831,0.0724086537957192
1765071215.96532,266,0.31053701043129,0.0745828002691269
1765071271.39935,267,0.506800472736359,0.0721946284174919
1765071326.89616,268,0.479440331459045,0.0714560970664024
1765071382.43344,269,0.31523185968399,0.0717716440558434
1765071437.82024,270,0.446000903844833,0.0718325302004814
1765071493.30694,271,0.349584341049194,0.0730328038334847
1765071548.94465,272,0.502205193042755,0.0714657008647919
1765071604.36304,273,0.431184381246567,0.0725285261869431
1765071660.21508,274,0.72936487197876,0.0704043805599213
1765071715.7233,275,0.623045980930328,0.0717582255601883
1765071771.07133,276,0.360791444778442,0.0716546177864075
1765071826.59944,277,0.439455926418304,0.0716313198208809
1765071882.1919,278,0.472674906253815,0.0718367099761963
1765071937.89667,279,0.435779273509979,0.0719806998968124
1765071993.31047,280,0.477625608444214,0.0710499063134193
1765072048.76624,281,0.41181480884552,0.072015792131424
1765072104.69176,282,0.584146499633789,0.0722633451223373
1765072160.36259,283,0.4902104139328,0.0711246952414513
1765072216.13755,284,0.503874480724335,0.0721166729927063
1765072271.67219,285,0.489067226648331,0.0695442110300064
1765072327.09828,286,0.575475573539734,0.0722189247608185
1765072382.68629,287,0.374555081129074,0.0713607147336006
1765072438.2135,288,0.345247566699982,0.071880966424942
1765072493.82162,289,0.378997534513473,0.0709978863596916
1765072549.63657,290,0.381968021392822,0.0731058269739151
1765072605.27129,291,0.255710124969482,0.073704294860363
1765072660.84459,292,0.289972990751266,0.0714687779545784
1765072716.29032,293,1.26795673370361,0.0713052526116371
1765072771.94552,294,0.285981208086014,0.0738668739795685
1765072827.80417,295,0.433772087097168,0.0713322311639786
1765072883.52409,296,0.517046928405762,0.0707012712955475
1765072938.92638,297,0.230804741382599,0.0708290711045265
1765072994.36644,298,0.275112390518188,0.0718156844377518
1765073049.79736,299,0.411533117294312,0.0723413750529289
1765073105.31031,300,0.561835169792175,0.0704171061515808
1765073160.77557,301,0.53346598148346,0.071993961930275
1765073216.25191,302,0.495422810316086,0.0707076489925385
1765073272.0064,303,0.608462452888489,0.0729588493704796
1765073327.51574,304,0.385366231203079,0.0700497105717659
1765073383.04946,305,0.483855038881302,0.0718966647982597
1765073438.51784,306,0.247258752584457,0.0715736523270607
1765073494.08505,307,0.258940428495407,0.0716008618474007
1765073549.72222,308,0.355223268270493,0.0714352428913116
1765073605.27425,309,0.691235721111298,0.0705957561731339
1765073661.03956,310,0.308479398488998,0.069770947098732
1765073716.72345,311,0.287023991346359,0.0710637718439102
1765073772.22684,312,0.200181007385254,0.0721903890371323
1765073827.89847,313,0.502112090587616,0.0700446218252182
1765073883.80623,314,0.37553396821022,0.0734137743711472
1765073939.5742,315,0.359497755765915,0.0737369731068611
1765073995.29987,316,0.338057398796082,0.0722545012831688
1765074050.97727,317,0.957189381122589,0.0718440860509872
1765074106.8654,318,0.379477590322494,0.0732295662164688
1765074162.55046,319,0.414140671491623,0.0723382458090782
1765074218.15175,320,0.417821913957596,0.071323536336422
1765074273.76883,321,0.496688157320023,0.072941966354847
1765074329.13995,322,0.393129497766495,0.0725019872188568
1765074384.57526,323,0.494178533554077,0.0703352093696594
1765074440.23593,324,0.457336843013763,0.0719090551137924
1765074495.92314,325,0.496034502983093,0.0730850994586945
1765074551.65206,326,0.468896090984345,0.0728289783000946
1765074607.10043,327,0.649567306041718,0.0713266730308533
1765074662.7465,328,0.315936148166656,0.0725468546152115
1765074718.40111,329,0.449316024780273,0.0715808793902397
1765074774.23676,330,0.653087973594666,0.0721605196595192
1765074829.58845,331,0.579782247543335,0.0734438374638557
1765074885.23017,332,0.357072055339813,0.0720975920557976
1765074940.64802,333,0.540303170681,0.0718862861394882
1765074996.18801,334,0.541613340377808,0.07163205742836
1765075051.87408,335,0.752048671245575,0.070435993373394
1765075107.44922,336,0.429536163806915,0.0714060217142105
1765075163.15055,337,0.267007887363434,0.0719993337988853
1765075218.81285,338,0.355744659900665,0.0720040500164032
1765075274.59223,339,0.467671096324921,0.0702180564403534
1765075330.12954,340,0.615082681179047,0.0722562819719315
1765075385.79944,341,0.389588803052902,0.0727241784334183
1765075441.3564,342,0.630849123001099,0.0703120455145836
1765075497.1229,343,0.471362322568893,0.0715454146265984
1765075552.93835,344,0.409997820854187,0.0703814774751663
1765075608.58048,345,0.498619377613068,0.0722037181258202
1765075664.19549,346,0.42649233341217,0.0703282579779625
1765075719.88588,347,0.700234949588776,0.071164958178997
1765075775.71407,348,0.397882878780365,0.0713885426521301
1765075831.3963,349,0.704264461994171,0.0693928301334381
1765075886.96207,350,0.375321805477142,0.0708216726779938
1765075942.71624,351,0.487504929304123,0.0742151960730553
1765075998.55776,352,0.315869599580765,0.0719995647668839
1765076054.31014,353,0.44415608048439,0.0708746686577797
1765076109.86169,354,0.42278853058815,0.0701896399259567
1765076165.80379,355,0.354874432086945,0.0702794194221497
1765076221.48353,356,0.423415243625641,0.0727214515209198
1765076277.37608,357,0.284266084432602,0.0716846659779549
1765076332.98116,358,0.314278900623322,0.0706105008721352
1765076388.61944,359,0.420648515224457,0.0733404457569122
1765076444.3368,360,0.494682103395462,0.0713731423020363
1765076499.86606,361,0.335651338100433,0.0714545845985413
1765076555.5131,362,0.644737184047699,0.0711250081658363
1765076611.25818,363,0.536066889762878,0.072742335498333
1765076667.00514,364,0.631276965141296,0.0700836330652237
1765076722.5517,365,0.680940210819244,0.0699906274676323
1765076778.1212,366,0.300083160400391,0.0719761699438095
1765076833.82857,367,0.960442900657654,0.071780301630497
1765076889.21334,368,0.315810441970825,0.071305438876152
1765076944.55317,369,0.248682573437691,0.0713279843330383
1765077000.37093,370,0.453292429447174,0.0736279338598251
1765077056.05914,371,0.786428272724152,0.069432444870472
1765077111.49924,372,0.401121020317078,0.0707416757941246
1765077167.20663,373,0.469236582517624,0.0703248158097267
1765077222.82337,374,0.297518581151962,0.0707022249698639
1765077278.52532,375,0.658986151218414,0.0726184397935867
1765077334.13945,376,0.322419077157974,0.0722828656435013
1765077389.87042,377,0.453008353710175,0.0699167847633362
1765077445.45025,378,0.436920583248138,0.0707820504903793
1765077501.17513,379,0.508858740329742,0.0731075406074524
1765077556.87037,380,0.325232863426208,0.071091003715992
1765077612.62542,381,0.363934099674225,0.0722654983401299
1765077668.3933,382,0.343188524246216,0.0722698718309402
1765077724.1137,383,0.325284272432327,0.0719445273280144
1765077779.72035,384,0.365276426076889,0.0718489438295364
1765077835.28953,385,0.504108309745789,0.0711124986410141
1765077891.03882,386,0.223974481225014,0.0709161311388016
1765077946.65009,387,0.447518169879913,0.0725728869438171
1765078002.27135,388,0.692993462085724,0.0723982155323029
1765078057.87013,389,0.588421583175659,0.0715928301215172
1765078113.50677,390,0.26218581199646,0.0722344219684601
1765078169.23799,391,0.526931166648865,0.0721347406506538
1765078224.7924,392,0.661930441856384,0.0724233090877533
1765078280.56956,393,0.509121954441071,0.0720670521259308
1765078336.20413,394,0.329619199037552,0.0727097913622856
1765078391.78889,395,0.399707525968552,0.0697488561272621
1765078447.45864,396,0.634713888168335,0.0699705258011818
1765078503.03233,397,0.27502179145813,0.0712762176990509
1765078558.81416,398,0.294097542762756,0.0716522485017777
1765078614.35789,399,0.54040253162384,0.0730234682559967
1765078670.05734,400,0.376772314310074,0.0719094276428223
1765078725.87479,401,0.345566898584366,0.0702806040644646
1765078781.57161,402,0.396097511053085,0.0718229562044144
1765078837.40015,403,0.733271479606628,0.0695767402648926
1765078893.05623,404,0.679214656352997,0.0714657828211784
1765078948.58026,405,0.322705030441284,0.0708532631397247
1765079004.24992,406,0.806917726993561,0.0710466802120209
1765079059.94984,407,0.654453575611115,0.0709236115217209
1765079115.57976,408,0.251991093158722,0.0693247467279434
1765079171.27786,409,0.355463206768036,0.072968915104866
1765079226.91762,410,0.240263298153877,0.0734996125102043
1765079282.51559,411,0.266748875379562,0.06950493901968
1765079338.3118,412,0.440009355545044,0.0718090012669563
1765079394.05155,413,0.23651210963726,0.0721441805362701
1765079449.72713,414,0.358589500188828,0.0702409222722054
1765079505.39395,415,0.310419052839279,0.0716176852583885
1765079560.90869,416,0.362789869308472,0.0710881426930428
1765079616.54712,417,0.611516773700714,0.071042388677597
1765079672.23003,418,0.747821390628815,0.0702138841152191
1765079728.03728,419,0.520522236824036,0.0699654445052147
1765079783.75616,420,0.58317768573761,0.0706979483366013
1765079839.33615,421,0.540005505084991,0.0729868039488792
1765079895.35529,422,0.452547252178192,0.0719764456152916
1765079951.09497,423,0.52050131559372,0.0699975714087486
1765080006.91792,424,0.789433717727661,0.069126695394516
1765080062.58292,425,0.393331199884415,0.0713126286864281
1765080118.48386,426,0.335028111934662,0.070480965077877
1765080174.09034,427,0.284967809915543,0.0698801353573799
1765080229.87793,428,0.558427155017853,0.0722019523382187
1765080285.53607,429,0.668357610702515,0.0710822492837906
1765080341.20542,430,0.345215380191803,0.0703846514225006
1765080396.82738,431,0.304945766925812,0.0719106271862984
1765080452.71078,432,0.378983050584793,0.0693479850888252
1765080508.37486,433,0.548113882541657,0.0710304901003838
1765080564.03944,434,0.490604937076569,0.071847029030323
1765080619.94739,435,0.273390352725983,0.0695835128426552
1765080675.74364,436,0.417742818593979,0.0709772855043411
1765080731.32583,437,0.570131838321686,0.0720092728734016
1765080786.98282,438,0.258390039205551,0.0726855993270874
1765080842.64995,439,0.278104960918427,0.0709776729345322
1765080898.38042,440,0.504745304584503,0.0717167034745216
1765080953.97431,441,0.475936114788055,0.0709592029452324
1765081009.55456,442,0.321674555540085,0.0710006654262543
1765081065.23672,443,0.294144153594971,0.0711829960346222
1765081120.92876,444,0.55526065826416,0.0706078112125397
1765081176.88574,445,0.491312682628632,0.0705187171697617
1765081232.50984,446,0.39089834690094,0.072641633450985
1765081288.19642,447,0.335543036460876,0.0699287429451942
1765081343.71257,448,0.253160178661346,0.070704884827137
1765081399.22323,449,0.561888694763184,0.0713069140911102
1765081454.88177,450,0.426817744970322,0.0710230693221092
1765081510.547,451,0.507272183895111,0.0717168748378754
1765081566.30018,452,0.62194699048996,0.0721058771014214
1765081622.09476,453,0.502220511436462,0.071074478328228
1765081677.76478,454,0.567069828510284,0.0710500255227089
1765081733.37444,455,0.403717488050461,0.0716107785701752
1765081789.11688,456,0.662136137485504,0.0710145235061646
1765081844.70164,457,0.500780284404755,0.0715391933917999
1765081900.5062,458,0.552751421928406,0.0711137875914574
1765081956.36346,459,0.49729597568512,0.0722389742732048
