Wall time,Step,Loss,RMSE_log Loss
1764734331.0151,392,0.382566869258881,0.0451376773416996
1764734385.49357,393,0.360827893018723,0.0450648367404938
1764734440.02668,394,0.242980867624283,0.0451917462050915
1764734494.59489,395,0.255469053983688,0.0452878549695015
1764734549.12017,396,0.329203724861145,0.045535109937191
1764734603.71803,397,0.117544621229172,0.0452639572322369
1764734658.32577,398,0.173269227147102,0.0451963767409325
1764734712.85833,399,0.351905941963196,0.0456049256026745
1764734767.4666,400,0.248854577541351,0.04539730027318
1764734822.01101,401,0.231149896979332,0.0457043647766113
1764734876.50815,402,0.229553833603859,0.0453371182084084
1764734930.97573,403,0.497718721628189,0.0457170158624649
1764734985.58969,404,0.433099865913391,0.0452352650463581
1764735040.15779,405,0.197338491678238,0.0457881018519402
1764735094.85726,406,0.470000833272934,0.0455051735043526
1764735149.40982,407,0.419466584920883,0.0453329458832741
1764735203.93305,408,0.185596525669098,0.0453569404780865
1764735258.50305,409,0.233857363462448,0.045544158667326
1764735313.01238,410,0.142984792590141,0.0452588051557541
1764735367.50633,411,0.140152409672737,0.0454530641436577
1764735422.01361,412,0.234013557434082,0.0458262525498867
1764735476.4912,413,0.136701911687851,0.0451656579971314
1764735530.96367,414,0.281133770942688,0.0452358610928059
1764735585.5249,415,0.21295440196991,0.0454605743288994
1764735640.14696,416,0.218563675880432,0.0451697409152985
1764735694.81944,417,0.467447221279144,0.0454122461378574
1764735749.30517,418,0.392526060342789,0.0455524623394012
1764735803.93898,419,0.403166264295578,0.0452630557119846
1764735858.49041,420,0.383740991353989,0.045432586222887
1764735913.07359,421,0.344972103834152,0.045125100761652
1764735967.67992,422,0.325312405824661,0.0451208986341953
1764736022.29647,423,0.365710139274597,0.0452344045042992
1764736077.02105,424,0.483277678489685,0.0451490879058838
1764736131.53318,425,0.241044521331787,0.0454153046011925
1764736186.23443,426,0.171213358640671,0.0452986806631088
1764736240.94307,427,0.149624079465866,0.0454703383147717
1764736295.34984,428,0.373119801282883,0.0454274378716946
1764736349.91979,429,0.413340330123901,0.0450132787227631
1764736404.47645,430,0.220661759376526,0.0449199005961418
1764736458.98812,431,0.217452928423882,0.0454908534884453
1764736513.51283,432,0.218986764550209,0.0462426170706749
1764736568.12702,433,0.338445276021957,0.0449385866522789
1764736622.73583,434,0.304841697216034,0.0453432239592075
1764736677.15261,435,0.157241612672806,0.0455432310700417
1764736731.7644,436,0.308101862668991,0.0446460656821728
1764736786.2403,437,0.341178119182587,0.0465062111616135
1764736840.77315,438,0.144234970211983,0.0452413335442543
1764736895.36427,439,0.197516560554504,0.0460609905421734
1764736949.97127,440,0.297554463148117,0.0452364049851894
1764737004.38187,441,0.287934899330139,0.0451271086931229
1764737058.91064,442,0.145837634801865,0.0450691133737564
1764737113.42725,443,0.149365931749344,0.044829823076725
1764737168.08451,444,0.382960647344589,0.0453126952052116
1764737222.64196,445,0.320939719676971,0.0450249537825584
1764737277.11157,446,0.301457673311234,0.0452131330966949
1764737331.62746,447,0.218418940901756,0.0452556647360325
1764737386.38832,448,0.149184376001358,0.0448370762169361
1764737441.03302,449,0.29463729262352,0.0448626317083836
1764737495.76579,450,0.283299535512924,0.0451644770801067
1764737550.17712,451,0.225631475448608,0.0453169010579586
1764737604.80044,452,0.429336369037628,0.0451899841427803
1764737659.30711,453,0.351877421140671,0.0449421256780624
1764737713.8401,454,0.372205078601837,0.0445250645279884
1764737768.44775,455,0.20746061205864,0.0450060851871967
1764737822.96199,456,0.480764329433441,0.0451651960611343
1764737877.61566,457,0.277235150337219,0.0450733043253422
1764737932.34133,458,0.34772914648056,0.0453327372670174
1764737986.91232,459,0.325695276260376,0.0452425442636013
